,RT_l10,sd_RT,FC_l10,sd_FC,id,followers_count,friends_count,listed_count,favourites_count,statuses_count,class_fc,class_rt
219,3.0,2.8635642126552705,5.5,5.5181518645285585,76020353.0,8935.0,1801.0,421.0,3269.0,15135.0,0.0,0.0
220,0.3,0.458257569495584,0.4,0.4898979485566357,76109025.0,13721.0,2638.0,434.0,15009.0,16428.0,0.0,0.0
221,0.1,0.30000000000000004,1.0,1.095445115010332,76127279.0,437.0,675.0,9.0,191.0,40072.0,0.0,0.0
222,0.0,0.0,1.0,0.4472135954999579,76306015.0,8260.0,1426.0,239.0,3381.0,38056.0,0.0,0.0
223,0.0,0.0,0.9,0.5385164807134504,77208104.0,788.0,4380.0,6.0,165841.0,74569.0,0.0,0.0
224,0.3,0.9000000000000001,1.4,1.5620499351813308,78571985.0,5753.0,675.0,271.0,6516.0,14338.0,0.0,0.0
225,1.2,1.98997487421324,1.4,3.5552777669262348,79192434.0,5104.0,440.0,90.0,22.0,56431.0,0.0,0.0
226,0.1,0.30000000000000004,0.4,0.4898979485566357,79705764.0,408.0,629.0,9.0,2713.0,6827.0,0.0,0.0
227,19.3,44.705816176421614,64.0,160.1205795642771,79939248.0,1354362.0,900.0,5380.0,816.0,145302.0,0.0,0.0
228,6.4,12.682271089990154,4.6,10.846197490365,81081065.0,33310.0,14004.0,735.0,14332.0,223691.0,0.0,0.0
229,3.5,3.2326459750489227,7.8,8.565045242145542,81617455.0,1549647.0,3441.0,2003.0,460.0,204423.0,0.0,0.0
230,0.6,1.8000000000000005,0.4,0.916515138991168,81620076.0,18283.0,11766.0,799.0,1435.0,7811.0,0.0,0.0
231,7.7,12.157713600837948,11.2,16.222207001514928,82084630.0,1107304.0,279.0,7282.0,0.0,200845.0,1.0,1.0
232,100.2,279.9484952629679,347.3,962.2564159308057,82114935.0,884085.0,3224.0,1023.0,8409.0,33220.0,1.0,1.0
233,11.1,5.629387178015028,24.0,16.081044742180154,82856243.0,183631.0,2645.0,1788.0,9756.0,20112.0,1.0,1.0
234,0.2,0.4000000000000001,0.7,1.0049875621120892,82888820.0,396.0,688.0,6.0,8421.0,8865.0,0.0,0.0
235,3.8,7.8076885183772555,15.3,23.233811568487848,83387818.0,3409.0,883.0,112.0,25196.0,80310.0,0.0,0.0
236,0.3,0.6403124237432848,0.4,0.4898979485566357,85116762.0,857.0,1521.0,6.0,3652.0,13540.0,0.0,0.0
237,9.9,3.753664875824692,0.7,1.0049875621120892,85541880.0,11608.0,793.0,532.0,4532.0,25166.0,0.0,1.0
238,0.1,0.30000000000000004,1.3,1.5524174696260025,85631512.0,12154.0,410.0,179.0,25.0,154994.0,0.0,0.0
239,94.1,59.40446111194007,1079.6,746.4364942846779,85788068.0,3042872.0,141.0,5751.0,2191.0,3065.0,0.0,0.0
240,0.2,0.4000000000000001,1.7,1.5524174696260022,86088907.0,1704.0,556.0,46.0,20135.0,10569.0,0.0,0.0
241,4.6,1.743559577416269,8.5,3.8013155617496426,86360997.0,906531.0,2.0,2184.0,0.0,1058.0,0.0,0.0
242,7.4,9.297311439335568,7.3,8.509406559801922,86379470.0,35933.0,10150.0,805.0,1298.0,137527.0,1.0,2.0
243,0.0,0.0,0.4,0.6633249580710799,87464605.0,340.0,689.0,10.0,9669.0,3499.0,0.0,0.0
244,131.6,173.32005077312894,294.1,462.65288283982414,87659574.0,87235.0,998.0,754.0,28996.0,88255.0,2.0,1.0
245,9.1,16.711971756797578,4.6,7.683749084919418,88146816.0,15645.0,2164.0,438.0,14157.0,146001.0,2.0,3.0
246,1.8,1.6613247725836149,8.3,7.2532751223154355,88964836.0,5144.0,4859.0,54.0,15753.0,30852.0,0.0,0.0
247,17.5,47.98801933816398,46.8,110.86009200789977,89518673.0,5403.0,5157.0,19.0,35577.0,17344.0,0.0,0.0
248,11.3,9.695875411740811,12.0,7.733045971672483,90604594.0,10190.0,2396.0,141.0,3971.0,8198.0,0.0,0.0
249,708.9,506.7732135778289,12240.6,8126.219652458331,90836187.0,23602378.0,91.0,35066.0,10.0,1874.0,4.0,4.0
250,1.8,0.8717797887081348,2.6,1.7435595774162695,90964418.0,3637.0,1014.0,21.0,561.0,1065.0,0.0,0.0
251,0.8,0.9797958971132712,2.4,2.0591260281974,91995170.0,446806.0,949.0,2551.0,5543.0,67506.0,0.0,0.0
252,4.0,5.744562646538029,11.4,15.76832267554162,91996343.0,26156.0,19.0,705.0,14.0,31209.0,1.0,1.0
253,3.9,5.6824290580701495,6.0,8.099382692526634,92002486.0,145831.0,805.0,1211.0,20249.0,89159.0,0.0,0.0
254,1.7,2.4103941586387903,3.7,6.000833275471,92003453.0,631.0,515.0,12.0,4179.0,5534.0,0.0,0.0
255,29.1,27.537065929397784,143.3,164.64692526737332,93444194.0,639965.0,746.0,737.0,10179.0,56864.0,2.0,2.0
256,10.6,3.826225293941799,1.4,1.4282856857085702,93828125.0,22201.0,886.0,976.0,9719.0,41079.0,0.0,1.0
257,1.8,3.1874754901018454,0.3,0.6403124237432849,93829784.0,5136.0,1159.0,432.0,2977.0,32646.0,0.0,1.0
258,0.4,0.6633249580710799,0.7,1.1874342087037917,94596117.0,15174.0,864.0,188.0,482.0,54403.0,0.0,0.0
259,0.0,0.0,0.2,0.4000000000000001,94819525.0,810.0,1292.0,55.0,441.0,10952.0,0.0,0.0
260,0.5,0.9219544457292888,0.9,1.3,95177547.0,14905.0,3790.0,1088.0,716.0,130217.0,0.0,0.0
261,0.0,0.0,0.0,0.0,95749301.0,610.0,555.0,8.0,306.0,5125.0,0.0,0.0
262,0.6,0.6633249580710799,0.8,0.7483314773547883,96214211.0,94683.0,1068.0,1100.0,602.0,234327.0,0.0,0.0
263,0.0,0.0,0.6,0.6633249580710799,96424657.0,204.0,460.0,1.0,2291.0,3614.0,0.0,0.0
264,5.3,5.550675634551167,11.1,10.587256490706174,96946088.0,47172.0,6139.0,961.0,11388.0,17284.0,0.0,0.0
265,0.1,0.30000000000000004,1.5,1.118033988749895,97979210.0,1018043.0,19174.0,4105.0,1032.0,45379.0,0.0,0.0
266,15.0,6.228964600958975,67.9,21.45903073300376,98566995.0,1693849.0,24.0,4528.0,4.0,48943.0,1.0,1.0
267,0.1,0.30000000000000004,1.6,0.8,98736013.0,9282.0,1009.0,34.0,90107.0,57642.0,0.0,0.0
268,50.0,26.07297451385246,54.4,38.41926600027647,99052611.0,44184.0,206.0,395.0,19504.0,26257.0,1.0,2.0
269,23.9,52.929103525376284,133.1,276.90556151872426,99792462.0,2468232.0,605.0,4880.0,176.0,27755.0,1.0,0.0
270,0.0,0.0,0.2,0.4000000000000001,100002060.0,350.0,505.0,13.0,2905.0,9915.0,0.0,0.0
271,1.2,0.8717797887081347,1.6,1.3564659966250536,100466498.0,8696.0,4811.0,195.0,737.0,7715.0,0.0,0.0
272,57.2,110.82671158163991,150.1,346.4120234633897,100731315.0,2934415.0,76.0,11510.0,109.0,504085.0,0.0,0.0
273,0.3,0.6403124237432848,0.2,0.4000000000000001,100955988.0,730.0,280.0,8.0,1022.0,19506.0,0.0,0.0
274,23.3,40.551325502380315,25.2,38.58445282753145,101168947.0,4490.0,819.0,103.0,4566.0,22147.0,0.0,0.0
275,1.4,3.583294573433783,6.1,10.681292056675543,101207862.0,14035.0,2078.0,253.0,27075.0,64437.0,0.0,0.0
276,213.9,287.74865768583527,1572.9,1561.961744089784,103452377.0,879673.0,387.0,1262.0,12815.0,28014.0,1.0,1.0
277,3.5,5.004997502496879,6.7,9.879777325425913,103734481.0,8896.0,216.0,90.0,2936.0,76858.0,0.0,0.0
278,0.1,0.30000000000000004,1.2,1.6613247725836149,104051118.0,1484.0,1450.0,7.0,13485.0,42747.0,0.0,0.0
279,1.7,1.8466185312619383,2.7,2.325940669922601,104445484.0,7592.0,1435.0,229.0,4997.0,365920.0,0.0,0.0
280,1.6,1.4966629547095764,2.0,1.7888543819998317,104485966.0,66568.0,57.0,420.0,6539.0,66324.0,1.0,1.0
281,8.2,5.8787753826796285,7.1,6.774215821775979,105082141.0,1423686.0,62.0,16753.0,31.0,146916.0,0.0,0.0
282,1.2,2.0396078054371136,37.4,84.69025918014421,105451020.0,3395735.0,1207.0,8412.0,19944.0,51591.0,2.0,2.0
283,8.1,10.976793703081059,26.0,40.08241509689754,106397073.0,1126523.0,630.0,2787.0,924.0,74364.0,0.0,0.0
284,0.0,0.0,0.3,0.4582575694955841,106477762.0,97.0,314.0,1.0,5922.0,5814.0,0.0,0.0
285,23.7,15.053571004914415,35.6,19.900753754569198,106769240.0,1069167.0,161.0,5496.0,80.0,13046.0,1.0,2.0
286,50.5,41.396255869341616,401.1,321.55635586938723,106876550.0,1627928.0,727.0,1887.0,454.0,14426.0,2.0,2.0
287,1.2,1.2489995996796797,3.1,2.467792535850613,107208078.0,11885.0,435.0,337.0,2178.0,18432.0,0.0,0.0
288,10.0,9.022194854911971,14.9,12.340583454602134,107405774.0,16125.0,551.0,530.0,3334.0,8687.0,0.0,0.0
289,2.4,4.608687448721165,2.1,4.346262762420147,107692607.0,2751.0,519.0,174.0,625.0,11384.0,0.0,0.0
290,0.0,0.0,0.2,0.4000000000000001,107991842.0,433.0,618.0,5.0,13433.0,15345.0,0.0,0.0
291,0.6,0.916515138991168,1.2,1.2489995996796797,108547556.0,6777.0,5582.0,206.0,841.0,18599.0,0.0,0.0
292,6.2,12.655433615645098,21.3,37.44609458942281,108908254.0,1886947.0,1182.0,4513.0,1308.0,82051.0,0.0,0.0
293,956.1,1235.5483357602811,1718.5,1832.3885095688631,108994652.0,1070753.0,2545.0,5100.0,11425.0,53993.0,2.0,3.0
294,1.9,3.269556544854362,3.2,4.3772137256478585,109215853.0,7629.0,1410.0,777.0,8843.0,56063.0,0.0,0.0
295,3.9,3.3896902513356584,10.8,6.6452990903344595,109229440.0,18591.0,2300.0,815.0,6935.0,27576.0,0.0,0.0
296,0.1,0.30000000000000004,2.0,1.4142135623730951,109237155.0,1040221.0,145.0,4284.0,3.0,47806.0,0.0,0.0
297,33.6,37.731154236254156,167.3,161.8641714524867,109312021.0,1134784.0,129.0,4586.0,944.0,82408.0,2.0,2.0
298,0.5,1.2041594578792296,1.6,2.3323807579381204,109446506.0,2496.0,1037.0,64.0,135513.0,35281.0,0.0,0.0
299,0.9,1.8138357147217052,1.8,2.9933259094191524,109502786.0,8541.0,2902.0,544.0,98.0,51334.0,0.0,0.0
300,0.0,0.0,0.7,0.7810249675906655,109626574.0,402.0,305.0,6.0,11167.0,9156.0,0.0,0.0
301,0.0,0.0,0.2,0.4000000000000001,109935174.0,996.0,1924.0,12.0,6986.0,17208.0,0.0,0.0
302,9.2,12.106196760337243,47.9,50.2661914212724,110117638.0,39396.0,733.0,626.0,61917.0,74229.0,1.0,1.0
303,1.5,1.3601470508735445,4.3,3.9509492530276815,110476224.0,47067.0,1674.0,1167.0,16449.0,18752.0,0.0,0.0
304,0.0,0.0,0.0,0.0,110851829.0,283.0,2459.0,2.0,14.0,1901.0,0.0,0.0
305,0.7,1.4866068747318506,4.5,6.606814663663572,110949757.0,30444.0,11118.0,327.0,131299.0,371713.0,0.0,0.0
306,11.5,11.438968484964018,79.2,72.94079791173114,111275676.0,941295.0,965.0,2936.0,9917.0,33855.0,2.0,1.0
307,1.5,1.4317821063276353,1.8,2.785677655436824,111277983.0,9562.0,1162.0,266.0,911.0,29375.0,0.0,0.0
308,1.6,1.3564659966250536,3.5,3.5,111285082.0,8547.0,1558.0,667.0,1419.0,8952.0,0.0,0.0
309,0.1,0.30000000000000004,0.3,0.4582575694955841,111340790.0,8546.0,101.0,153.0,1426.0,34855.0,0.0,0.0
310,0.5,0.6708203932499369,1.2,1.4696938456699071,111373814.0,7310.0,5280.0,179.0,7333.0,16275.0,0.0,0.0
311,0.0,0.0,0.0,0.0,111753870.0,415.0,907.0,4.0,1426.0,4314.0,0.0,0.0
312,21.3,23.388244910638328,62.8,60.51743550415864,111754638.0,5339.0,19.0,69.0,504.0,1220.0,1.0,0.0
313,0.4,0.916515138991168,2.2,2.4413111231467406,111873656.0,505.0,496.0,19.0,18841.0,9972.0,0.0,0.0
314,91.6,204.7145329477123,329.2,747.4626144497129,111933542.0,1977223.0,959.0,12414.0,0.0,38182.0,0.0,0.0
315,0.3,0.4582575694955841,1.8,1.1661903789690602,112463963.0,9378.0,4032.0,286.0,2470.0,17125.0,0.0,0.0
316,2.1,2.3430749027719964,2.3,3.4365680554879163,112688493.0,10203.0,220.0,207.0,364.0,14349.0,0.0,0.0
317,290.3,269.00931210647707,2078.2,1618.0521499630354,112764971.0,13721551.0,76.0,22295.0,40.0,99421.0,3.0,3.0
318,0.3,0.458257569495584,6.2,6.193545026880809,113038976.0,3127.0,971.0,45.0,14614.0,82309.0,0.0,0.0
319,0.0,0.0,0.4,0.6633249580710799,113161737.0,222.0,500.0,23.0,1981.0,8637.0,0.0,0.0
320,3.0,5.458937625582472,0.7,1.7916472867168918,113422695.0,12296.0,12719.0,118.0,6432.0,313650.0,0.0,0.0
321,428.6,922.2186508632319,2185.1,4048.775035736117,113512735.0,2985392.0,270.0,3949.0,1722.0,15305.0,2.0,2.0
322,210.8,253.99992125983033,4056.9,4783.816791015308,113712551.0,953225.0,16.0,3635.0,2269.0,1879.0,2.0,2.0
323,0.4,0.916515138991168,1.3,1.1874342087037917,113723583.0,4105.0,382.0,100.0,24375.0,40196.0,0.0,0.0
324,0.1,0.30000000000000004,1.0,1.4142135623730951,113735185.0,204.0,315.0,10.0,8853.0,14882.0,0.0,0.0
325,0.0,0.0,0.1,0.30000000000000004,114461480.0,746.0,2833.0,4.0,22130.0,26634.0,0.0,0.0
326,0.0,0.0,0.6,0.8,114513829.0,838.0,431.0,60.0,558.0,8866.0,0.0,0.0
327,16.1,36.680921471522495,171.0,397.41841930137065,114744371.0,1105939.0,740.0,1579.0,6691.0,10516.0,0.0,0.0
328,1.0,1.8439088914585773,6.3,10.1,115100389.0,2584.0,260.0,70.0,2372.0,31315.0,0.0,0.0
329,32.8,34.002352859765466,139.8,137.82220430685322,115123104.0,916642.0,94.0,3790.0,498.0,54937.0,2.0,2.0
330,1.7,2.9000000000000004,4.1,4.548626166217664,115416310.0,20386.0,805.0,615.0,24449.0,40342.0,0.0,0.0
331,241.8,93.66621589452623,506.9,161.31549832548637,115516167.0,2418061.0,87138.0,12935.0,409.0,56515.0,2.0,3.0
332,0.8,1.2489995996796797,2.0,1.7320508075688772,115533632.0,8026.0,1992.0,363.0,412.0,10671.0,0.0,0.0
333,0.0,0.0,0.4,0.4898979485566357,115580475.0,238.0,295.0,19.0,1697.0,15095.0,0.0,0.0
334,0.8,1.2489995996796797,3.7,6.245798587850878,115704550.0,7500.0,123.0,105.0,2516.0,3347.0,0.0,0.0
335,6.3,7.029224708315989,7.5,7.605918747922567,116688509.0,17606.0,12091.0,283.0,24987.0,64400.0,0.0,1.0
336,0.5,0.8062257748298549,1.1,1.9723082923316018,116697067.0,12285.0,8711.0,236.0,14073.0,38269.0,0.0,0.0
337,0.8,1.24899959967968,2.7,2.3685438564654024,117104271.0,7477.0,101.0,206.0,2542.0,63392.0,2.0,2.0
338,3.4,3.878143885933064,4.4,5.748043145279965,119346834.0,46256.0,939.0,531.0,47.0,27841.0,0.0,0.0
339,557.1,250.6728744798687,2720.2,1046.8252767295985,119776110.0,3717493.0,2263.0,4505.0,41121.0,21171.0,3.0,3.0
340,0.1,0.30000000000000004,0.3,0.6403124237432848,120828714.0,999.0,1334.0,8.0,5499.0,13862.0,0.0,0.0
341,0.0,0.0,0.9,1.2206555615733703,120942645.0,8060.0,6494.0,509.0,1159.0,29494.0,0.0,0.0
342,13.1,9.481033698917011,29.1,29.92139702620852,121385551.0,1093797.0,1098.0,13709.0,3732.0,313555.0,0.0,0.0
343,203.4,138.51368163470352,967.5,539.113763504513,121389491.0,1909538.0,2740.0,2698.0,3228.0,30216.0,3.0,3.0
344,0.9,1.3,2.9,3.014962686336267,121744730.0,22509.0,357.0,412.0,2773.0,192739.0,1.0,0.0
345,1.2,0.8717797887081347,2.1,2.2561028345356955,122095560.0,43046.0,161.0,789.0,3971.0,35974.0,0.0,0.0
346,0.9,1.3747727084867525,3.4,3.826225293941798,122116491.0,7705.0,2929.0,85.0,24084.0,127346.0,1.0,0.0
347,0.1,0.30000000000000004,0.6,1.4966629547095764,122171471.0,612.0,1864.0,14.0,12353.0,17894.0,0.0,0.0
348,413.3,610.8512175644737,3829.0,4653.951503829837,122556667.0,5523431.0,856.0,3304.0,10053.0,47648.0,3.0,3.0
349,18.7,13.557654664432194,14.0,8.648699324175862,122729604.0,54755.0,649.0,1748.0,327.0,53682.0,1.0,1.0
350,2.0,2.4083189157584592,3.8,4.833218389437828,123062524.0,23450.0,23729.0,105.0,129809.0,41453.0,0.0,0.0
351,1.3,1.4866068747318506,1.0,0.8944271909999159,123499888.0,21272.0,4534.0,274.0,4233.0,46088.0,0.0,0.0
352,5.1,3.672873534441392,11.6,6.327716807822551,123501367.0,23474.0,523.0,597.0,2665.0,12814.0,0.0,0.0
353,1.2,1.2489995996796794,3.1,1.8138357147217052,123525179.0,12308.0,837.0,392.0,1856.0,8057.0,0.0,0.0
354,0.0,0.0,0.4,0.4898979485566356,124217187.0,150.0,347.0,8.0,1177.0,5489.0,0.0,0.0
355,0.7,0.7810249675906654,0.5,0.5,124250323.0,8569.0,100.0,147.0,4078.0,61715.0,0.0,0.0
356,0.0,0.0,0.1,0.30000000000000004,124585845.0,226.0,828.0,2.0,393.0,3757.0,0.0,0.0
357,0.0,0.0,0.9,1.5132745950421556,125215070.0,227.0,439.0,9.0,1386.0,5567.0,0.0,0.0
358,4.6,4.715930449020639,3.8,3.1874754901018454,125391822.0,50401.0,1788.0,820.0,4420.0,24988.0,1.0,0.0
359,4.0,4.4045431091090474,6.1,4.570557952810575,125640115.0,48627.0,915.0,660.0,9128.0,10492.0,1.0,1.0
360,0.2,0.4000000000000001,0.9,1.5132745950421556,125993839.0,6613.0,3934.0,349.0,83559.0,95646.0,0.0,0.0
361,0.3,0.4582575694955841,0.9,1.044030650891055,126616064.0,10123.0,313.0,187.0,5851.0,42522.0,0.0,0.0
362,3.4,4.586937976471886,25.0,25.861167800391378,127012743.0,36848.0,987.0,270.0,22787.0,48394.0,2.0,2.0
363,0.3,0.6403124237432849,2.0,1.7888543819998317,127996201.0,6597.0,7280.0,284.0,12234.0,18423.0,0.0,0.0
364,4.2,2.3579652245103198,4.0,1.7320508075688772,128603437.0,1909.0,1402.0,63.0,56622.0,58893.0,0.0,0.0
365,0.1,0.30000000000000004,0.1,0.30000000000000004,128618840.0,604.0,641.0,33.0,1874.0,16764.0,0.0,0.0
366,0.0,0.0,0.4,0.4898979485566357,128889142.0,9283.0,1606.0,491.0,6531.0,41207.0,0.0,0.0
367,0.0,0.0,0.0,0.0,129306477.0,84978.0,54993.0,546.0,2863.0,1194569.0,0.0,0.0
368,0.1,0.30000000000000004,1.7,3.1638584039112745,129637682.0,1640.0,686.0,33.0,23207.0,52260.0,0.0,0.0
369,0.0,0.0,0.8,1.4696938456699071,129902355.0,1333.0,965.0,20.0,2252.0,54460.0,0.0,0.0
370,1.7,1.4177446878757824,3.8,3.736308338453881,130121006.0,58521.0,186.0,410.0,1411.0,63863.0,1.0,1.0
371,0.0,0.0,0.3,0.458257569495584,130144961.0,70.0,235.0,3.0,1894.0,4799.0,0.0,0.0
372,0.8,1.833030277982336,2.6,7.1442284397967,130778094.0,959.0,534.0,37.0,1398.0,11016.0,0.0,0.0
373,3.2,3.4583232931581165,7.1,7.502666192761077,130792364.0,6020.0,602.0,237.0,2475.0,12914.0,0.0,0.0
374,0.0,0.0,0.0,0.0,131432033.0,257.0,858.0,6.0,5345.0,29629.0,0.0,0.0
375,2.3,3.874274125562103,4.1,6.594694837519017,131551148.0,12216.0,535.0,425.0,30456.0,77692.0,0.0,0.0
376,4.2,2.1354156504062622,5.6,2.2,131732550.0,5882.0,3758.0,83.0,1148.0,19486.0,0.0,1.0
377,0.0,0.0,0.0,0.0,131854252.0,295.0,116.0,1.0,191.0,3207.0,0.0,0.0
378,0.2,0.4000000000000001,0.8,0.8717797887081348,132204002.0,2844.0,1181.0,137.0,9924.0,37187.0,0.0,0.0
379,1.0,1.1832159566199232,2.5,2.539685019840059,132454365.0,10235.0,1020.0,410.0,3199.0,7398.0,0.0,0.0
380,9.2,20.444070044880984,21.3,51.421882501518745,133257414.0,17195.0,518.0,565.0,720.0,24538.0,1.0,1.0
381,0.7,1.1874342087037917,0.8,0.8717797887081347,133409556.0,21595.0,650.0,331.0,107.0,23181.0,0.0,0.0
382,0.8,0.6000000000000001,0.8,0.8717797887081348,134757437.0,7009.0,1459.0,168.0,3454.0,8416.0,0.0,0.0
383,0.0,0.0,0.7,1.1874342087037917,134814804.0,299.0,753.0,6.0,4785.0,5858.0,0.0,0.0
384,1.3,3.9,3.2,5.688585061331158,134833660.0,1001.0,1097.0,26.0,61109.0,33123.0,0.0,0.0
385,4.2,3.5440090293338704,11.2,8.55336191213724,135816341.0,48125.0,748.0,322.0,59.0,68050.0,1.0,1.0
386,6595.9,5282.958497849477,28457.6,22300.840944681884,136007061.0,11181889.0,380.0,26570.0,236.0,2201.0,2.0,2.0
387,1.3,1.7349351572897471,4.2,2.3151673805580453,136212064.0,30803.0,833.0,437.0,5226.0,24411.0,0.0,1.0
388,0.1,0.30000000000000004,0.4,0.916515138991168,137091774.0,449.0,225.0,13.0,3889.0,133000.0,0.0,0.0
389,0.0,0.0,0.2,0.4,137148461.0,7064.0,2018.0,262.0,5735.0,80795.0,0.0,0.0
390,7.9,7.217340230306452,30.5,26.058587835874764,137415452.0,1005615.0,181.0,3031.0,570.0,21923.0,1.0,1.0
391,39.0,107.7459976054795,78.3,195.4497633664467,137723681.0,17022.0,8152.0,166.0,60421.0,86222.0,1.0,2.0
392,11.5,15.73689931339716,27.7,36.1,139766204.0,75181.0,983.0,414.0,1257.0,52581.0,1.0,1.0
393,0.6,1.2806248474865698,15.0,30.48278202526797,139832755.0,19666.0,2875.0,405.0,45109.0,37209.0,1.0,0.0
394,0.4,0.916515138991168,2.1,2.118962010041709,140133644.0,51.0,227.0,0.0,880.0,2286.0,0.0,0.0
395,0.5,0.5,1.4,0.8,140169696.0,480.0,406.0,6.0,2689.0,4917.0,0.0,0.0
396,70.0,202.05890230326403,106.8,295.30248898375373,140344328.0,53989.0,472.0,258.0,39432.0,25692.0,0.0,0.0
397,127.6,94.86432416878328,900.2,564.8406500952283,140750163.0,7626756.0,595.0,13132.0,561.0,2776.0,4.0,4.0
398,1.2,1.5362291495737217,3.0,2.5298221281347035,141244210.0,83869.0,70.0,967.0,2.0,24262.0,0.0,1.0
399,0.0,0.0,0.5,0.5,141275996.0,1222.0,1224.0,3.0,15952.0,15181.0,0.0,0.0
400,2.7,4.69148164229596,7.5,8.732124598286491,141984650.0,4065.0,2517.0,56.0,22744.0,10309.0,0.0,0.0
401,467.1,520.7756618737093,9060.7,7909.882983331675,142001958.0,993772.0,335.0,3207.0,11473.0,2970.0,4.0,4.0
402,59.8,72.42209607571434,166.0,153.42620375933183,142295586.0,4500595.0,405.0,8079.0,206.0,49619.0,1.0,1.0
403,162.7,239.99460410600898,455.2,508.9364989858754,142296675.0,2232480.0,380.0,3146.0,373.0,14668.0,2.0,2.0
404,0.1,0.30000000000000004,1.1,2.0712315177207983,142639218.0,1464.0,2133.0,35.0,2136.0,14241.0,0.0,0.0
405,0.0,0.0,0.5,0.8062257748298549,142654379.0,434.0,426.0,2.0,1526.0,27976.0,0.0,0.0
406,0.0,0.0,0.5,0.6708203932499369,143583820.0,586.0,464.0,6.0,3752.0,2349.0,0.0,0.0
407,1.2,1.469693845669907,4.3,3.195309061734091,143809029.0,274.0,187.0,1.0,727.0,8380.0,0.0,0.0
408,0.3,0.458257569495584,1.9,1.8681541692269408,144182124.0,7082.0,7072.0,27.0,61927.0,92554.0,0.0,0.0
409,0.2,0.4000000000000001,3.1,3.645545226711637,144463430.0,177.0,75.0,4.0,9811.0,26238.0,0.0,0.0
410,0.0,0.0,0.6,0.916515138991168,144506800.0,309.0,488.0,6.0,4299.0,2441.0,0.0,0.0
411,5.1,4.011234224026317,6.8,3.4583232931581165,145286901.0,11659.0,2451.0,275.0,5009.0,6822.0,0.0,0.0
412,11.8,9.4,22.7,24.30658347032753,145992645.0,1718908.0,406.0,8098.0,30.0,223320.0,0.0,0.0
413,0.0,0.0,0.2,0.4000000000000001,146813264.0,288.0,634.0,3.0,5410.0,3177.0,0.0,0.0
414,55.8,40.37276309592893,68.4,45.22432973522107,147032692.0,961402.0,121.0,811.0,13.0,5897.0,0.0,2.0
415,1.9,1.5132745950421558,7.6,5.7827329179203835,147700565.0,25036.0,438.0,642.0,1327.0,84896.0,1.0,0.0
416,0.1,0.30000000000000004,0.5,1.2041594578792296,148008070.0,247.0,275.0,4.0,3614.0,11630.0,0.0,0.0
417,3.9,2.1656407827707715,8.1,7.091544260596559,148312997.0,17238.0,191.0,169.0,1237.0,15735.0,1.0,0.0
418,1.3,1.1874342087037917,2.5,3.1701734968294715,148445725.0,13774.0,484.0,257.0,3461.0,46201.0,0.0,0.0
419,0.0,0.0,0.4,0.4898979485566357,148504027.0,229.0,431.0,48.0,10956.0,11817.0,0.0,0.0
420,0.1,0.30000000000000004,1.8,2.638181191654584,148505023.0,2039.0,2307.0,61.0,47417.0,46926.0,1.0,0.0
421,1.8,2.181742422927143,5.1,3.8587562763149483,148685840.0,42857.0,706.0,583.0,12607.0,10543.0,0.0,0.0
422,0.0,0.0,0.2,0.4000000000000001,148933879.0,313.0,330.0,1.0,1361.0,12708.0,0.0,0.0
423,0.7,0.9000000000000001,0.8,1.24899959967968,149401801.0,7323.0,3416.0,70.0,89.0,24361.0,0.0,0.0
424,2.9,4.414748010928824,12.7,16.26683743079766,149721048.0,5836.0,1689.0,54.0,54692.0,108543.0,0.0,0.0
425,127.1,96.01921682663321,1824.3,1115.190929841164,150479805.0,969671.0,445.0,883.0,904.0,3280.0,3.0,3.0
426,0.0,0.0,0.5,0.5,150775495.0,368.0,455.0,0.0,16836.0,17387.0,0.0,0.0
427,0.2,0.4000000000000001,1.1,1.044030650891055,150937310.0,311.0,225.0,43.0,1440.0,3673.0,0.0,0.0
428,2509.7,1546.6823882103267,18777.1,8606.506346363778,151123001.0,15501668.0,727.0,25628.0,40.0,3693.0,4.0,4.0
429,0.2,0.4000000000000001,0.1,0.30000000000000004,151798561.0,6231.0,712.0,105.0,0.0,28652.0,0.0,0.0
430,0.0,0.0,0.9,0.3,152614791.0,5347.0,1151.0,195.0,98.0,26544.0,0.0,0.0
431,376.4,157.9026282238519,4363.1,1490.1297560950861,152987149.0,3247712.0,138.0,7604.0,171.0,1830.0,3.0,4.0
432,2.7,2.4919871588754225,5.5,6.232976816898968,153765863.0,27430.0,664.0,558.0,4074.0,106142.0,0.0,0.0
433,0.0,0.0,1.9,5.048762224545735,154160773.0,25162.0,662.0,558.0,2882.0,99731.0,0.0,0.0
434,0.5,1.02469507659596,24.6,51.49019324104347,154282463.0,7210.0,470.0,74.0,182184.0,97518.0,0.0,0.0
435,0.1,0.30000000000000004,4.0,3.40587727318528,154491071.0,8014.0,782.0,17.0,17322.0,9856.0,0.0,0.0
436,0.8,0.4000000000000001,0.8,0.6000000000000001,154836286.0,17325.0,902.0,500.0,18695.0,227753.0,0.0,0.0
437,2.6,5.180733538795447,9.6,13.070577645995606,155285281.0,41659.0,15414.0,610.0,5454.0,26621.0,0.0,0.0
438,6.4,4.029888335921977,11.8,12.180311982868089,155500977.0,26697.0,2164.0,634.0,7480.0,74084.0,1.0,0.0
439,0.1,0.30000000000000004,1.0,0.6324555320336759,155896285.0,4697.0,1225.0,274.0,55716.0,46299.0,0.0,0.0
